# The physical locations of oNCOs found in the probands of this study are supplied in
# this file along with information about the number of MPPs within the oNCO, family
# size and whether oNCO is unambiguously assigned to owner. Ambiguously assigned
# oNCOs are not used for analysis of allele selection bias and DNMs colocation.
# The data columns are as follows: 
# Chr (chromosome),
# Begin (GRCh38 position of earliest converted variant in oNCO),
# End (GRCh38 position of last converted variant in oNCO),
# pid (proband ID),
# ptype (transmitting parent, P: paternal, M: maternal),
# event_id (unique ID for oNCO)
# MPPs (number of MPPs within oNCO),
# gcMPPs (number of gene-converted MPPs within oNCO),
# sibs (number of siblings with same parents),
# AO (ambiguous owner of oNCO - only in 2-children families),
Chr	Begin	End	pid	ptype	event_id	MPPs	gcMPPs	sibs	AO
chr10	69129297	69129297	P0ACBA	P	Y00CE8	1	1	5	0
chr10	69230145	69230145	P0CB33	M	X02918	1	1	2	0
chr10	69232032	69232290	P0B732	P	Y02102	3	3	2	0
chr10	69294150	69294150	P06463	M	X01E14	1	1	2	0
chr10	69294324	69294324	P010B7	M	X0266F	1	1	5	0
chr10	69329923	69329923	P0774B	P	Y00454	1	1	2	0
chr10	69330015	69330015	P0C593	P	Y02709	1	1	2	0
chr10	69416579	69416725	P06066	M	X002BA	2	2	2	0
chr10	69416881	69416881	P0CCA7	P	Y0317D	1	1	2	0
chr10	69545082	69545082	P0744E	M	X0204A	1	1	3	0
chr10	69614110	69614110	P09719	P	Y026CF	1	1	4	0
chr10	69619740	69619740	P09891	M	X01A73	1	1	2	0
chr10	69620410	69620410	P029A7	P	Y006BE	1	1	2	0
chr10	69640841	69640841	P0E827	M	X0296A	1	1	2	0
chr10	69641341	69641341	P06876	M	X00D27	1	1	2	0
chr10	69641341	69641341	P0EB34	M	X00A2E	1	1	2	0
chr10	69641364	69641364	P005ED	P	Y01E8F	1	1	2	0
chr10	69732939	69732939	P0C25A	M	X02F75	1	1	2	0
chr10	69791371	69791371	P0648B	M	X02BB0	1	1	3	0
chr10	69831222	69831222	P0522A	M	X030FC	1	1	2	0
chr10	69831222	69831222	P0E066	P	Y0192E	1	1	3	0
chr10	69848958	69848958	P08E1A	M	X02685	1	1	3	0
chr10	69849363	69849363	P058F8	P	Y02431	1	1	2	0
chr10	69868351	69868585	P0048E	M	X03A72	2	2	2	0
chr10	69888699	69888699	P06D2A	M	X01F6E	1	1	2	0
chr10	69903027	69903027	P00A29	M	X033B4	1	1	2	0
chr10	69910999	69910999	P0883D	M	X01A1F	1	1	3	0
chr10	70079569	70079569	P07BF9	P	Y01568	1	1	2	0
chr10	70121035	70121035	P013B3	M	X024D8	1	1	3	0
chr10	70121035	70123802	P0F1EF	M	X037B1	2	2	2	0
chr10	70257930	70257930	P015D4	P	Y0043D	1	1	2	0
chr10	70290009	70290009	P0A1A8	P	Y0128F	1	1	4	0
chr10	70301605	70301605	P07946	P	Y00C6F	1	1	2	0
chr10	70538875	70538875	P03F10	M	X025D7	1	1	3	0
chr10	70647946	70647946	P03B72	M	X00EC4	1	1	2	0
chr10	70970230	70970230	P026DE	M	X011B2	1	1	2	0
chr10	71028919	71028919	P07B74	P	Y00808	1	1	3	0
chr10	71141717	71141717	P09D53	M	X0181B	1	1	2	0
chr10	71225777	71225777	P0A77F	M	X017AF	1	1	2	0
chr10	71225777	71225777	P05B22	P	Y002C2	1	1	2	0
chr10	71469611	71469611	P0ECBB	M	X03C02	1	1	3	0
chr10	71523626	71523626	P0D6FF	M	X0333D	1	1	2	0
chr10	71524849	71525252	P024CB	P	Y01DF3	2	2	4	0
chr10	71573935	71573935	P03E86	M	X00C05	1	1	2	0
chr10	71574653	71574653	P0705C	M	X025B2	1	1	2	0
chr10	71581569	71581569	P044AF	P	Y0129B	1	1	6	0
chr10	71747888	71749708	P0E8D2	M	X037D2	6	6	4	0
chr10	71747888	71747888	P07009	P	Y00BFA	1	1	4	0
chr10	71854531	71854531	P0105C	P	Y0096B	1	1	2	0
chr10	71905081	71905081	P07441	M	X0183C	1	1	2	0
chr10	71923803	71923803	P08483	M	X010CF	1	1	4	0
chr10	71969949	71969949	P059C7	P	Y021CC	1	1	2	0
chr10	71970315	71970315	P05A22	P	Y009A9	1	1	2	0
chr10	72332192	72332192	P0BB34	M	X012AE	1	1	2	0
chr10	72773764	72784690	P03C0C	M	X019BB	2	2	2	0
chr10	73012792	73012792	P05013	P	Y02BA9	1	1	4	0
chr10	73240450	73240450	P056E9	P	Y01B1A	1	1	2	0
chr10	73284038	73284038	P08121	P	Y008C5	1	1	8	0
chr10	73620499	73620499	P08C95	M	X026A0	1	1	2	0
chr10	73936994	73936994	P00012	M	X02382	1	1	3	0
chr10	73936994	73936994	P070AE	M	X00AB2	1	1	5	0
chr10	73936994	73936994	P01469	P	Y02655	1	1	2	0
chr10	74406547	74406547	P0842E	M	X0004A	1	1	2	0
chr10	74769661	74769661	P063D3	P	Y02CBB	1	1	3	0
chr10	74976855	74976855	P04A68	P	Y00AB9	1	1	3	0
chr10	75196875	75196875	P0BF07	P	Y031D6	1	1	2	0
chr10	75380040	75380040	P0E59B	M	X00A1E	1	1	3	0
chr10	75380040	75380040	P0E829	P	Y0278A	1	1	2	0
chr10	75498033	75498034	P06213	M	X02A62	2	2	2	0
chr10	75580884	75580884	P03C16	M	X00721	1	1	6	0
chr10	75589779	75589779	P01B56	P	Y02B4D	1	1	6	0
chr10	75589783	75589783	P0A49C	P	Y00E4F	1	1	2	1
chr10	75605515	75605515	P02306	M	X029E3	1	1	2	0
chr10	75620987	75620987	P012AA	M	X0145E	1	1	2	0
chr10	75688622	75688622	P086A3	M	X03A60	1	1	2	0
chr10	75901583	75901583	P04636	M	X00C8A	1	1	2	0
chr10	75901585	75901585	P0E6B9	M	X027D5	1	1	2	0
chr10	75923548	75923548	P02541	P	Y03061	1	1	2	0
chr10	75923786	75923786	P03CCB	P	Y03151	1	1	2	0
chr10	75923786	75923786	P042F3	P	Y01C91	1	1	2	0
chr10	75923786	75923786	P0456E	P	Y0287C	1	1	2	0
chr10	75923786	75923786	P05B8D	P	Y00F18	1	1	5	0
chr10	75923786	75923786	P0B1A0	P	Y01D46	1	1	2	0
chr10	75923786	75923786	P0DD85	P	Y010BC	1	1	17	0
chr10	75923805	75923805	P063E4	P	Y0186F	1	1	2	0
chr10	75927266	76002209	P08891	M	X03850	31	16	7	0
chr10	76115932	76115932	P09769	M	X01DC2	1	1	3	0
chr10	76158551	76158551	P0F615	M	X035AB	1	1	3	0
chr10	76162187	76162187	P0E198	M	X03013	1	1	2	0
chr10	76238292	76238292	P086CC	P	Y028F7	1	1	2	0
chr10	76315300	76315300	P0C1FA	P	Y00E69	1	1	4	0
chr10	76403454	76404213	P0A7BF	M	X03ABE	2	2	4	0
chr10	76407067	76407067	P071D9	P	Y02C99	1	1	2	0
chr10	76887970	76893056	P05675	M	X02ED0	3	3	5	0
chr10	76908145	76908145	P08F4A	P	Y0132B	1	1	2	1
chr10	76948000	76948000	P0EF9F	P	Y01756	1	1	3	0
chr10	76948031	76948031	P085E9	P	Y03093	1	1	2	0
chr10	76948031	76948031	P08F98	P	Y023BD	1	1	5	0
chr10	76979463	76979463	P084BF	M	X00C58	1	1	3	0
chr10	77106363	77106363	P05071	P	Y00A75	1	1	2	0
chr10	77450941	77467636	P09846	M	X01863	5	4	4	0
chr10	77462569	77462569	P082EC	M	X02454	1	1	3	0
chr10	77707678	77707709	P096A9	M	X018E9	2	2	2	0
chr10	77866037	77866037	P07E47	P	Y0065F	1	1	5	0
chr10	78230643	78230643	P081B6	P	Y016BC	1	1	2	0
chr10	78285227	78285253	P0E1F1	M	X00F7A	3	3	2	0
chr10	78333438	78333821	P02D07	M	X02EEB	4	2	8	0
chr10	78465300	78465300	P066B8	M	X01095	1	1	2	0
chr10	78465300	78465300	P0E5E7	P	Y01D0A	1	1	3	0
chr10	78476048	78476048	P045F6	M	X02172	1	1	2	0
chr10	78582918	78582918	P0C6FA	P	Y005DD	1	1	4	0
chr10	78702956	78703084	P08BAE	M	X019F1	2	2	2	0
chr10	78702956	78702956	P022C6	P	Y013D1	1	1	7	0
chr10	78760556	78760556	P04776	P	Y017B3	1	1	2	0
chr10	78795237	78795237	P0F2CE	M	X00738	1	1	2	0
chr10	78937615	78937615	P03D76	P	Y00B95	1	1	3	0
chr10	79114766	79131845	P0ED7C	M	X028FB	6	4	2	0
chr10	79122572	79122572	P0D237	M	X03692	1	1	3	0
chr10	79556852	79556852	P0019E	M	X02970	1	1	3	0
chr10	79556852	79556852	P0238C	M	X01946	1	1	3	0
chr10	79556852	79556852	P0A4FA	M	X02D5C	1	1	9	0
chr10	79556852	79556852	P0C3E5	P	Y01500	1	1	3	0
chr10	79556852	79556852	P0D0E4	P	Y0291B	1	1	2	0
chr10	79556852	79556852	P0D69F	P	Y009B7	1	1	3	0
chr10	79558789	79558789	P03372	M	X017C8	1	1	4	0
chr10	79614895	79614895	P08DF9	P	Y00B31	1	1	7	0
chr10	80005841	80005841	P050D1	M	X0082D	1	1	2	0
chr10	80609045	80609045	P06CEE	P	Y02C02	1	1	5	0
chr10	80618868	80618868	P0DD61	M	X00309	1	1	2	0
chr10	80620087	80620087	P082EC	M	X02455	1	1	3	0
chr10	80632246	80632246	P0F1BE	M	X005A7	1	1	3	0
chr10	80652035	80652035	P032BB	P	Y00941	1	1	2	0
chr10	80652046	80652046	P0048E	M	X03A73	1	1	2	0
chr10	80653313	80678424	P0819B	M	X030CF	8	5	3	0
chr10	80665633	80665633	P098FC	M	X039D8	1	1	2	0
chr10	80676990	80676990	P07231	M	X034FE	1	1	4	0
chr10	80678424	80678424	P0AD10	M	X03389	1	1	2	0
chr10	80678424	80678424	P06159	P	Y00908	1	1	3	0
chr10	80680905	80680920	P053D4	M	X02427	2	2	9	0
chr10	80754345	80754811	P06CED	P	Y02DED	4	4	11	0
chr10	81346770	81346770	P0A58C	P	Y024BC	1	1	3	0
chr10	81456980	81456980	P0446D	P	Y02440	1	1	3	0
chr10	81872624	81872624	P0D117	P	Y01BBA	1	1	3	0
chr10	82003871	82003871	P0523C	M	X025F9	1	1	4	0
chr10	82038144	82038144	P039E7	M	X03998	1	1	6	0
chr10	82186049	82186049	P0B783	M	X01509	1	1	5	0
chr10	82198556	82198556	P011AD	P	Y02988	1	1	2	0
chr10	82214512	82214512	P09BEF	P	Y021ED	1	1	2	0
chr10	82265827	82265827	P0A565	P	Y003BE	1	1	4	0
chr10	82455245	82455245	P009A7	M	X03700	1	1	2	0
chr10	82614140	82614140	P04F3E	P	Y01EF1	1	1	5	0
chr10	83220525	83220525	P0C467	P	Y00AD2	1	1	2	0
chr10	83698478	83698478	P08DFD	M	X03D26	1	1	5	0
chr10	83698478	83698478	P0DFBC	P	Y00ACF	1	1	2	0
chr10	83736582	83736582	P0DC13	P	Y01225	1	1	2	0
chr10	83928402	83928402	P0DB03	P	Y00D95	1	1	3	0
chr10	83964458	83964458	P034B8	M	X0137C	1	1	2	0
chr10	84163216	84163216	P0E14A	M	X008E3	1	1	2	0
chr10	84176404	84176404	P0273D	M	X02AE2	1	1	2	0
chr10	84628978	84628978	P07DCB	P	Y031F0	1	1	4	0
chr10	84651798	84651798	P02F09	M	X02D93	1	1	5	0
chr10	84739318	84739318	P02B66	P	Y01FA5	1	1	3	0
chr10	84754645	84754645	P01B4B	P	Y000D6	1	1	2	0
chr10	86006507	86006507	P05520	P	Y02F2B	1	1	2	0
chr10	86085791	86085791	P09086	P	Y02157	1	1	3	0
chr10	86127569	86127569	P092AD	P	Y012EF	1	1	3	0
chr10	86178367	86178367	P0B4F8	P	Y007F1	1	1	3	0
chr10	86232513	86232513	P0E274	P	Y029D8	1	1	3	0
chr10	86374217	86374217	P0BCB9	P	Y0181A	1	1	2	0
chr10	86440454	86440454	P01D9A	P	Y00059	1	1	2	0
chr10	86681951	86681951	P05C77	M	X01878	1	1	7	0
chr10	86682236	86682236	P0F40A	M	X020E1	1	1	2	0
chr10	86682683	86682683	P05A0E	M	X03867	1	1	3	0
chr10	87657614	87657614	P03647	P	Y0026E	1	1	2	0
chr10	87839819	87839819	P0ADB1	M	X00F43	1	1	2	0
chr10	88106916	88106916	P0CB5E	P	Y00EFA	1	1	2	0
chr10	88218348	88218348	P0F0AE	M	X0001E	1	1	2	0
chr10	88660758	88660758	P08D1C	P	Y02AC8	1	1	2	1
chr10	89027551	89028200	P09A95	M	X0328F	2	2	3	0
chr10	89144354	89144354	P0533A	P	Y01583	1	1	3	0
chr10	89227701	89227701	P096F1	P	Y0008A	1	1	3	0
chr10	89259481	89259481	P0C065	M	X02670	1	1	5	0
chr10	89454564	89454564	P0564D	M	X01012	1	1	3	0
chr10	90195403	90200385	P0AE09	M	X01879	5	5	7	0
chr10	90262723	90262723	P00F6F	M	X0397F	1	1	2	0
chr10	90319734	90319734	P09C2B	M	X01537	1	1	2	0
chr10	90320227	90320227	P0BDF0	M	X031AD	1	1	2	0
chr10	90347150	90347150	P02306	M	X029E4	1	1	2	0
chr10	90789006	90789552	P0E401	M	X0054D	2	2	2	0
chr10	90926838	90926838	P01C5A	M	X014AD	1	1	2	0
chr10	91021069	91021069	P053E9	M	X0294A	1	1	2	0
chr10	91114062	91114062	P04D06	M	X00577	1	1	3	0
chr10	91114062	91114062	P0236A	P	Y010BD	1	1	17	0
chr10	91114172	91114174	P09FA6	M	X02593	2	2	4	0
chr10	91117840	91117840	P09A30	P	Y028DC	1	1	2	0
chr10	91539766	91539766	P075AB	M	X03667	1	1	2	0
chr10	91540080	91540080	P0DD71	P	Y000A0	1	1	2	0
chr10	91540800	91540800	P07CB5	M	X02FC5	1	1	2	0
chr10	91784572	91784572	P06A97	M	X00690	1	1	2	0
chr10	92296338	92296338	P09356	P	Y01EF2	1	1	5	0
chr10	92521387	92521387	P08794	P	Y00EBA	1	1	2	0
chr10	92771022	92771022	P0BDCB	M	X031DC	1	1	2	0
chr10	92811367	92811367	P04D13	P	Y030E6	1	1	2	0
chr10	92966273	92966273	P0E915	P	Y03172	1	1	2	0
chr10	92996433	92996433	P00DC2	P	Y019D1	1	1	3	0
chr10	93165120	93165120	P00B46	M	X03186	1	1	3	0
chr10	93206514	93206514	P0E2CB	P	Y00672	1	1	2	0
chr10	93309388	93309388	P0B732	P	Y02103	1	1	2	0
chr10	93373328	93376504	P0696F	M	X0163A	5	5	2	0
chr10	93601842	93601842	P01365	M	X02CDC	1	1	2	0
chr10	93619488	93619488	P0B1A0	M	X0169F	1	1	2	0
chr10	93620241	93620241	P0D2FB	M	X0115A	1	1	4	0
chr10	93646972	93646972	P04078	M	X00CC3	1	1	3	0
chr10	93757325	93757414	P0AF4C	M	X02445	2	2	2	0
chr10	93765459	93765459	P0B0EA	P	Y015C9	1	1	4	0
chr10	93783300	93783300	P03EEF	P	Y011EA	1	1	9	0
chr10	94181964	94181964	P0E6DF	M	X0093E	1	1	3	0
chr10	94374928	94374928	P04D9F	P	Y01573	1	1	2	0
chr10	94700015	94700015	P00D20	P	Y005CB	1	1	2	0
chr10	95237722	95237722	P0A409	M	X0126F	1	1	2	0
chr10	95237832	95237913	P01FE6	M	X019FB	2	2	3	0
chr10	95304790	95304790	P02720	M	X02D32	1	1	3	0
chr10	95304790	95304790	P04E12	M	X006D5	1	1	4	0
chr10	95304831	95304831	P0BC77	M	X03CE2	1	1	3	0
chr10	95342886	95342886	P00525	P	Y001B2	1	1	5	0
chr10	95467547	95467547	P056D7	P	Y02A5D	1	1	2	0
chr10	95468220	95468220	P05BA9	P	Y01832	1	1	3	0
chr10	95559880	95559880	P00890	M	X01864	1	1	4	0
chr10	95559880	95559880	P09E67	M	X027A8	1	1	3	0
chr10	95882016	95882016	P0F1F3	P	Y00DE9	1	1	2	0
chr10	95882033	95882033	P0B77A	P	Y0318D	1	1	3	0
chr10	96013493	96013493	P06B0E	P	Y02452	1	1	2	0
chr10	96219908	96219908	P0D64F	M	X01D66	1	1	2	0
chr10	96227779	96227779	P01A06	M	X03CAB	1	1	3	0
chr10	96228697	96228697	P0CFEF	P	Y0114E	1	1	4	0
chr10	96651872	96651872	P098FC	P	Y03013	1	1	2	0
chr10	96718790	96718790	P08F17	M	X022B3	1	1	5	0
chr10	96723882	96723882	P003E5	P	Y027B7	1	1	2	0
chr10	97001579	97001579	P0A8A6	P	Y00430	1	1	3	0
chr10	97001652	97001652	P091C4	P	Y004AD	1	1	3	0
chr10	97060310	97060310	P09B66	M	X00205	1	1	2	0
chr10	97078825	97078825	P0BF3B	M	X010D0	1	1	4	0
chr10	97141818	97141818	P0F67D	M	X026AD	1	1	3	0
chr10	97141964	97141964	P09D14	P	Y0014D	1	1	3	0
chr10	97148976	97148976	P08E04	M	X026A7	1	1	2	0
chr10	97214344	97214372	P0A181	M	X00213	2	2	2	0
chr10	97496023	97496023	P0BAC7	P	Y02B4E	1	1	6	0
chr10	97723280	97723280	P0B64F	M	X00598	1	1	3	0
chr10	97874784	97874784	P02258	P	Y00AF7	1	1	4	0
chr10	97891664	97891664	P01B67	P	Y02F72	1	1	2	0
chr10	97891693	97891693	P07082	P	Y01B69	1	1	4	0
chr10	98320874	98320874	P05CE0	P	Y016AD	1	1	2	0
chr10	98321363	98321363	P027BB	P	Y01D37	1	1	2	0
chr10	98459505	98482282	P071E3	M	X01F9B	6	6	2	0
chr10	98482282	98482282	P021A2	M	X02B2F	1	1	3	0
chr10	98482352	98482352	P01C66	M	X019E7	1	1	3	0
chr10	98482588	98482588	P043C4	M	X02B47	1	1	2	0
chr10	98482588	98482588	P0AB89	M	X000A5	1	1	8	0
chr10	98609249	98609249	P0E004	M	X028BE	1	1	2	0
chr10	99232219	99232222	P0E119	P	Y02F78	2	2	2	0
chr10	99357183	99357183	P075D1	P	Y01226	1	1	2	0
chr10	99370406	99370406	P0E408	P	Y02406	1	1	3	0
chr10	99929621	99929621	P0C49E	M	X02225	1	1	2	0
chr10	99930293	99930293	P0CFB3	M	X018D4	1	1	4	0
chr10	100381521	100381521	P03D2C	M	X028CA	1	1	3	0
chr10	100437074	100437074	P0BB41	P	Y03210	1	1	3	0
chr10	100549463	100549463	P0B0B8	M	X02DB8	1	1	2	0
chr10	100710675	100710675	P0AD9D	M	X021C2	1	1	2	0
chr10	100716410	100745237	P07D1E	M	X02229	19	19	3	0
chr10	100861550	100873302	P0AEFC	M	X01124	10	4	2	0
chr10	101015244	101015244	P01553	M	X019D5	1	1	2	0
chr10	101023921	101023921	P0DC74	M	X02AEC	1	1	6	0
chr10	101032145	101032145	P0A2A0	M	X02742	1	1	5	0
chr10	101198774	101198774	P054B1	P	Y0064A	1	1	5	0
chr10	101200002	101211763	P0075C	M	X02017	10	10	6	0
chr10	101576920	101576920	P00585	M	X00376	1	1	2	0
chr10	101576926	101576926	P02706	P	Y0214A	1	1	4	0
chr10	101608030	101608030	P0A2B6	P	Y0217F	1	1	2	0
chr10	101608067	101608067	P02154	M	X00F57	1	1	5	0
chr10	101608067	101608067	P0316C	M	X02BD2	1	1	2	0
chr10	102045319	102045319	P0A548	M	X0388E	1	1	3	0
chr10	102441155	102453745	P0C69D	M	X017E2	2	2	2	0
chr10	102460819	102460819	P040E1	P	Y0270F	1	1	3	0
chr10	102786426	102786426	P059EA	P	Y0230B	1	1	5	0
chr10	103200543	103200543	P067FC	M	X023AE	1	1	2	0
chr10	103454008	103454008	P0A563	M	X03302	1	1	9	0
chr10	103461397	103461397	P00EBC	M	X00DD6	1	1	2	0
chr10	103533831	103533831	P04214	P	Y00EC7	1	1	3	0
chr10	103561928	103561928	P02082	P	Y0152F	1	1	2	0
chr10	103566844	103586227	P079D8	P	Y0238F	8	5	4	0
chr10	103760666	103760666	P03361	P	Y011BB	1	1	2	0
chr10	104080245	104085469	P03A69	M	X024E7	3	3	2	0
chr10	104167346	104167346	P03C59	M	X014D6	1	1	9	0
chr10	104167346	104167346	P05D6B	M	X008A0	1	1	2	0
chr10	104167346	104167346	P0779E	M	X0381C	1	1	3	0
chr10	104167346	104167346	P0128C	P	Y0236C	1	1	2	0
chr10	104167346	104167346	P0AEFC	P	Y02E1C	1	1	2	0
chr10	104379323	104379323	P036C1	M	X02C19	1	1	3	0
chr10	104379323	104379323	P009EC	P	Y00E51	1	1	3	0
chr10	104800292	104800467	P0C3C3	M	X016CA	2	2	2	0
chr10	105016026	105016026	P019D1	P	Y020D9	1	1	4	0
chr10	105522573	105522573	P069EF	M	X0285C	1	1	2	0
chr10	105574565	105574565	P00676	P	Y0172F	1	1	6	0
chr10	105689978	105691244	P021FE	M	X00C40	2	2	3	0
chr10	105894149	105908473	P056EF	M	X01BD4	3	2	7	0
chr10	106021034	106021034	P0B521	P	Y02DEE	1	1	11	0
chr10	106099134	106099134	P07012	M	X02624	1	1	5	0
chr10	106180175	106180175	P02723	M	X02648	1	1	3	0
chr10	106664153	106664153	P0ADB6	M	X01C18	1	1	17	0
chr10	106983230	107095051	P072DB	M	X0178C	3	2	2	0
chr10	107143364	107143402	P0218D	P	Y02C70	2	2	8	0
chr10	107178506	107178506	P04649	M	X00A3F	1	1	2	0
chr10	107568938	107568938	P0C194	P	Y023D1	1	1	3	0
chr10	107672505	107672505	P0CEC7	M	X00450	1	1	2	0
chr10	108121996	108121996	P0AF16	M	X02873	1	1	6	0
chr10	108272519	108272519	P0BAAF	P	Y01489	1	1	2	0
chr10	108556319	108556319	P04378	P	Y009EC	1	1	4	0
chr10	108700764	108700764	P06B7E	P	Y00730	1	1	4	0
chr10	108762908	108762908	P0CD8D	M	X011D2	1	1	2	0
chr10	108841993	108872066	P02C13	M	X03279	9	4	2	0
chr10	108999937	108999937	P0CACE	M	X03601	1	1	5	0
chr10	109458147	109466984	P0B536	M	X03A47	3	3	3	0
chr10	109476162	109479931	P06519	M	X02A52	11	4	2	0
chr10	109481458	109481458	P06456	M	X02FFE	1	1	3	0
chr10	109569287	109569287	P0310F	M	X017B6	1	1	2	0
chr10	109887980	109887980	P06426	M	X00AEA	1	1	4	0
chr10	110033061	110033061	P0799D	M	X02DA7	1	1	3	0
chr10	110200700	110288337	P0ABAC	M	X03035	6	2	2	0
chr10	110334163	110334163	P06231	P	Y01AB1	1	1	2	0
chr10	110353227	110353464	P0E8D8	M	X01B4C	2	2	2	0
chr10	110378518	110379004	P0773B	M	X01B94	3	3	2	0
chr10	110404881	110404881	P0F426	M	X034C6	1	1	2	0
chr10	110459959	110459959	P015F5	M	X00EA6	1	1	4	0
chr10	110619293	110619297	P0A5DA	M	X01A37	2	2	2	0
chr10	110792149	110792149	P0ADBE	P	Y008E1	1	1	2	0
chr10	110802804	110802804	P09490	M	X012D6	1	1	3	0
chr10	110802804	110802804	P0D96E	M	X01234	1	1	3	0
chr10	110802804	110802804	P0E277	M	X02E20	1	1	6	0
chr10	110802804	110802804	P01785	P	Y01211	1	1	2	0
chr10	110851081	110851081	P0F165	M	X013C0	1	1	2	0
chr10	110994110	110994110	P0AF5A	M	X02F4C	1	1	2	0
chr10	111016515	111016515	P0EDC0	M	X030FD	1	1	2	0
chr10	111051329	111051329	P0EFD3	P	Y01A80	1	1	2	0
chr10	111098529	111117340	P0907D	M	X03523	5	5	2	0
chr10	111102271	111102271	P02BEB	P	Y02473	1	1	3	0
chr10	111102271	111102271	P06103	P	Y00591	1	1	2	0
chr10	111170619	111170619	P0BAC0	M	X033F6	1	1	2	0
chr10	111184993	111184993	P06937	P	Y02287	1	1	2	0
chr10	111358065	111358065	P0C57B	M	X00E2A	1	1	2	0
chr10	111360746	111398756	P02840	M	X002AC	8	6	2	0
chr10	111509364	111509364	P0C89E	M	X02BDE	1	1	2	0
chr10	111659201	111660039	P029A7	M	X0055A	2	2	2	0
chr10	111765156	111765156	P0417D	P	Y02B42	1	1	3	0
chr10	111801254	111801254	P0C159	M	X0373D	1	1	3	0
chr10	112026660	112054803	P0D61D	P	Y018F7	3	2	3	0
chr10	112031996	112031996	P0EA23	P	Y02A3F	1	1	2	0
chr10	112057043	112086506	P03AE1	M	X016B7	6	4	2	0
chr10	112192480	112192480	P0C56C	M	X01918	1	1	6	0
chr10	112211015	112211015	P0469E	P	Y01518	1	1	2	0
chr10	112348801	112348992	P0105E	M	X03BEC	3	3	4	0
chr10	112491022	112491022	P0B40A	P	Y02C71	1	1	8	0
chr10	112572060	112572060	P04EAC	P	Y02439	1	1	2	0
chr10	112572060	112572060	P06CF1	P	Y0276C	1	1	2	0
chr10	112572063	112572063	P04F4B	P	Y0111F	1	1	5	0
chr10	112633145	112708679	P02C9E	M	X03252	20	6	2	0
chr10	112734208	112795381	P0BAC7	M	X02018	9	9	6	0
chr10	112834072	112843314	P026A2	M	X034E1	6	6	2	0
chr10	112846109	112852456	P03D84	M	X0388F	3	2	3	0
chr10	112956171	112956171	P0123E	M	X01AA5	1	1	4	0
chr10	113014674	113014674	P0453B	M	X0314D	1	1	6	0
chr10	113070547	113070547	P0CB7C	P	Y0053F	1	1	2	0
chr10	113072044	113347569	P01D84	M	X023AF	45	18	2	0
chr10	113164669	113164669	P0C583	M	X01621	1	1	2	0
chr10	113164669	113164669	P05A0E	P	Y01FCA	1	1	3	0
chr10	113566654	113566654	P01B1B	P	Y031AC	1	1	2	0
chr10	113677944	113677944	P032E0	M	X02C4B	1	1	2	0
chr10	113830418	113830418	P00DC2	M	X036C2	1	1	3	0
chr10	113998242	114002637	P01241	M	X0176C	2	2	3	0
chr10	114086874	114086874	P03F08	M	X0147A	1	1	2	0
chr10	114139822	114139822	P0065F	M	X018AA	1	1	3	0
chr10	114139822	114139822	P05660	P	Y00E25	1	1	2	0
chr10	114139822	114139822	P09581	P	Y00519	1	1	4	0
chr10	114280411	114280411	P0D295	P	Y00CE9	1	1	5	0
chr10	114384230	114384230	P01867	P	Y00918	1	1	3	0
chr10	114392125	114392125	P0C792	P	Y019AF	1	1	4	0
chr10	114433928	114433934	P0E50E	M	X0043C	2	2	3	0
chr10	114602081	114602081	P01F03	P	Y003BF	1	1	4	0
chr10	114991251	114993538	P0D213	M	X01033	3	2	2	0
chr10	115896908	115896908	P00F95	P	Y01873	1	1	2	0
chr10	116082831	116082831	P0CE93	M	X00EE8	1	1	3	0
chr10	116085515	116085515	P031BD	M	X014A3	1	1	2	0
chr10	116237294	116237294	P032A0	P	Y014EE	1	1	3	0
chr10	116506765	116506765	P0D208	M	X032E5	1	1	2	0
chr10	116567121	116567121	P0ECFE	M	X01053	1	1	2	0
chr10	116591718	116591718	P0EA23	M	X03C63	1	1	2	0
chr10	116622433	116622433	P04E59	M	X01352	1	1	5	0
chr10	116761354	116761354	P05BAD	M	X02167	1	1	4	0
chr10	116878298	116878298	P0DFB3	P	Y00FC7	1	1	3	0
chr10	116878665	116878665	P07924	M	X0097C	1	1	2	0
chr10	116974051	116974051	P0048F	M	X03620	1	1	2	0
chr10	117133720	117137256	P0A181	M	X00214	3	3	2	0
chr10	117259937	117259937	P0BF84	P	Y00BBD	1	1	2	0
chr10	117259956	117259956	P00D64	P	Y00F00	1	1	2	0
chr10	117259956	117259956	P01CC3	P	Y00E52	1	1	3	0
chr10	117260147	117260179	P0E7B6	P	Y00316	2	2	3	0
chr10	117410245	117410245	P053E9	M	X0294B	1	1	2	0
chr10	117410693	117410693	P05FD1	M	X034C9	1	1	2	0
chr10	117411170	117411170	P071ED	M	X02AAA	1	1	11	0
chr10	117426729	117426729	P0C54E	P	Y0283B	1	1	4	0
chr10	117454883	117454883	P0E926	M	X00118	1	1	4	0
chr10	117589085	117589085	P0C152	M	X012DB	1	1	3	0
chr10	117589182	117589182	P08611	M	X037C6	1	1	2	0
chr10	117589182	117589182	P03900	P	Y0048E	1	1	2	0
chr10	117661616	117661665	P02F5C	M	X009C7	2	2	4	0
chr10	117733407	117766903	P05CDA	M	X03773	7	3	3	0
chr10	117738775	117742065	P04CB0	P	Y0109A	2	2	3	0
